properties{
  x = 3072,
  y = 1024,
  width = 512,
  height = 512,
  min_layer = -8,
  max_layer = 7,
  world = "Dark World",
  tileset = "out/outside_darkworld_main",
  music = "dark_world",
}

tile{
  layer = -8,
  x = 72,
  y = 80,
  width = 184,
  height = 48,
  pattern = "112",
}

tile{
  layer = -8,
  x = 0,
  y = 112,
  width = 72,
  height = 48,
  pattern = "112",
}

tile{
  layer = -8,
  x = 416,
  y = 80,
  width = 96,
  height = 40,
  pattern = "112",
}

tile{
  layer = -8,
  x = 256,
  y = 112,
  width = 168,
  height = 40,
  pattern = "112",
}

tile{
  layer = -8,
  x = 280,
  y = 152,
  width = 112,
  height = 48,
  pattern = "112",
}

tile{
  layer = -8,
  x = 456,
  y = 112,
  width = 56,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 416,
  y = 80,
  width = 96,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 296,
  y = 208,
  width = 64,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 272,
  y = 160,
  width = 8,
  height = 32,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 88,
  y = 128,
  width = 160,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 96,
  y = 64,
  width = 128,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 0,
  y = 160,
  width = 56,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 0,
  y = 128,
  width = 32,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -8,
  x = 256,
  y = 96,
  width = 144,
  height = 8,
  pattern = "1341_2",
}

tile{
  layer = -7,
  x = 440,
  y = 120,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = -7,
  x = 72,
  y = 136,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = -7,
  x = 248,
  y = 136,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = -7,
  x = 256,
  y = 144,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = -7,
  x = 272,
  y = 192,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = -7,
  x = 288,
  y = 208,
  width = 16,
  height = 16,
  pattern = "983",
}

tile{
  layer = -7,
  x = 352,
  y = 208,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = -7,
  x = 48,
  y = 160,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = -7,
  x = 64,
