properties{
  x = 0,
  y = 0,
  width = 512,
  height = 512,
  min_layer = 0,
  max_layer = 2,
  world = "tower_of_hera",
  floor = 0,
  tileset = "dungeon/pink",
  music = "light_world_dungeon",
}

tile{
  layer = 0,
  x = 0,
  y = -1024,
  width = 1024,
  height = 2048,
  pattern = "tower_of_hera_blueprint",
  tileset = "blueprint/tower_of_hera",
}

tile{
  layer = 1,
  x = 304,
  y = 64,
  width = 160,
  height = 144,
  pattern = "floor.18-1",
}

tile{
  layer = 1,
  x = 400,
  y = 32,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 408,
  y = 40,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 416,
  y = 48,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 424,
  y = 56,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 432,
  y = 64,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 440,
  y = 72,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 448,
  y = 80,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 456,
  y = 88,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 464,
  y = 96,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 472,
  y = 104,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 480,
  y = 112,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 488,
  y = 120,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 392,
  y = 32,
  width = 16,
  height = 16,
  pattern = "wall_diag.2-2",
}

tile{
  layer = 1,
  x = 480,
  y = 120,
  width = 16,
  height = 16,
  pattern = "wall_diag.2-2",
}

tile{
  layer = 1,
  x = 368,
  y = 56,
  width = 32,
  height = 8,
  pattern = "wall_border.1-2",
}

tile{
  layer = 1,
  x = 296,
  y = 128,
  width = 8,
  height = 16,
  pattern = "wall_border.3-2",
}

tile{
  layer = 1,
  x = 464,
  y = 128,
  width = 8,
  height = 16,
  pattern = "wall_border.4-2",
}

tile{
  layer = 1,
  x = 272,
  y = 56,
  width = 24,
  height = 160,
  pattern = "wall.3-2",
}

tile{
  layer = 1,
  x = 472,
  y = 128,
  width = 24,
  height = 80,
  pattern = "wall.4-2",
}

tile{
  layer = 1,
  x = 296,
  y = 216,
  width = 176,
  height = 24,
  pattern = "wall.2-2",
}

tile{
  layer = 1,
  x = 272,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall.corner.3-2",
}

tile{
  layer = 1,
  x = 304,
  y = 320,
  width = 160,
  height = 144,
  pattern = "floor.18-1",
}

tile{
  layer = 1,
  x = 304,
  y = 312,
  width = 160,
  height = 8,
  pattern = "wall_border.1-2",
}

tile{
  layer = 1,
  x = 296,
  y = 320,
  width = 8,
  height = 144,
  pattern = "wall_border.3-2",
}

tile{
  layer = 1,
  x = 464,
  y = 320,
  width = 8,
  height = 144,
  pattern = "wall_border.4-2",
}

tile{
  layer = 1,
  x = 304,
  y = 464,
  width = 160,
  height = 8,
  pattern = "wall_border.2-2",
}

tile{
  layer = 1,
  x = 296,
  y = 312,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.1-2",
}

tile{
  layer = 1,
  x = 464,
  y = 312,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.2-2",
}

tile{
  layer = 1,
  x = 296,
  y = 464,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.3-2",
}

tile{
  layer = 1,
  x = 464,
  y = 464,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.4-2",
}

tile{
  layer = 1,
  x = 296,
  y = 288,
  width = 176,
  height = 24,
  pattern = "wall.1-2",
}

tile{
  layer = 1,
  x = 272,
  y = 312,
  width = 24,
  height = 160,
  pattern = "wall.3-2",
}

tile{
  layer = 1,
  x = 472,
  y = 312,
  width = 24,
  height = 160,
  pattern = "wall.4-2",
}

tile{
  layer = 1,
  x = 296,
  y = 472,
  width = 176,
  height = 24,
  pattern = "wall.2-2",
}

tile{
  layer = 1,
  x = 272,
  y = 288,
  width = 24,
  height = 24,
  pattern = "wall.corner.1-2",
}

tile{
  layer = 1,
  x = 472,
  y = 288,
  width = 24,
  height = 24,
  pattern = "wall.corner.2-2",
}

tile{
  layer = 1,
  x = 272,
  y = 472,
  width = 24,
  height = 24,
  pattern = "wall.corner.3-2",
}

tile{
  layer = 1,
  x = 472,
  y = 472,
  width = 24,
  height = 24,
  pattern = "wall.corner.4-2",
}

tile{
  layer = 1,
  x = 48,
  y = 64,
  width = 160,
  height = 144,
  pattern = "floor.18-1",
}

tile{
  layer = 1,
  x = 96,
  y = 32,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 88,
  y = 40,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 80,
  y = 48,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 72,
  y = 56,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 64,
  y = 64,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 56,
  y = 72,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 48,
  y = 80,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 40,
  y = 88,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 32,
  y = 96,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 24,
  y = 104,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 16,
  y = 112,
  width = 8,
  height = 8,
  pattern = "885",
}

tile{
  layer = 1,
  x = 216,
  y = 56,
  width = 24,
  height = 160,
  pattern = "wall.4-2",
}

tile{
  layer = 1,
  x = 16,
  y = 112,
  width = 16,
  height = 16,
  pattern = "wall_diag.1-2",
