properties{
  x = 2560,
  y = 0,
  width = 1024,
  height = 1024,
  min_layer = 0,
  max_layer = 2,
  world = "Light World",
  tileset = "out/outside_lightworld_main",
  music = "overworld",
}

tile{
  layer = 0,
  x = 136,
  y = 504,
  width = 888,
  height = 520,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 176,
  y = 728,
  width = 224,
  height = 8,
  pattern = "11",
}

tile{
  layer = 0,
  x = 0,
  y = 912,
  width = 136,
  height = 120,
  pattern = "1340",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1024,
  height = 432,
  pattern = "188",
  tileset = "out/outside_special",
}

tile{
  layer = 0,
  x = 744,
  y = 912,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 736,
  y = 920,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 760,
  y = 928,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 704,
  y = 976,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 600,
  y = 864,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 552,
  y = 880,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 520,
  y = 976,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 512,
  y = 984,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 440,
  y = 920,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 360,
  y = 872,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 264,
  y = 960,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 256,
  y = 968,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 216,
  y = 896,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 208,
  y = 904,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 248,
  y = 800,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 240,
  y = 808,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 112,
  y = 928,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 72,
  y = 976,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 336,
  y = 696,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 344,
  y = 688,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 352,
  y = 656,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 224,
  y = 704,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 216,
  y = 648,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 224,
  y = 600,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 232,
  y = 592,
  width = 8,
  height = 8,
  pattern = "109",
}

tile{
  layer = 0,
  x = 168,
  y = 24,
  width = 8,
  height = 8,
  pattern = "1594",
}

tile{
  layer = 0,
  x = 176,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1579",
}

tile{
  layer = 0,
  x = 184,
  y = 48,
  width = 48,
  height = 8,
  pattern = "1579",
}

tile{
  layer = 0,
  x = 232,
  y = 56,
  width = 32,
  height = 16,
  pattern = "1579",
}

tile{
  layer = 0,
  x = 264,
  y = 64,
  width = 16,
  height = 8,
  pattern = "1591",
}

tile{
  layer = 0,
  x = 376,
  y = 136,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 384,
  y = 136,
  width = 8,
  height = 8,
  pattern = "1593",
}

tile{
  layer = 0,
  x = 344,
  y = 120,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 312,
  y = 104,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 256,
  y = 72,
  width = 8,
  height = 8,
  pattern = "1593",
}

tile{
  layer = 0,
  x = 232,
  y = 72,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 184,
  y = 56,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 336,
  y = 112,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 368,
  y = 128,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 304,
  y = 96,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 296,
  y = 88,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 288,
  y = 80,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 280,
  y = 72,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 224,
  y = 64,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 176,
  y = 48,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 168,
  y = 40,
  width = 8,
  height = 8,
  pattern = "1592",
}

tile{
  layer = 0,
  x = 240,
  y = 72,
  width = 16,
  height = 8,
  pattern = "1591",
}

tile{
  layer = 0,
  x = 320,
  y = 104,
  width = 16,
  height = 8,
  pattern = "1591",
}

tile{
  layer = 0,
  x = 352,
  y = 120,
  width = 16,
  height = 8,
  pattern = "1591",
}

tile{
  layer = 0,
  x = 312,
  y = 96,
  width = 24,
  height = 8,
  pattern = "1579",
}

tile{
  layer = 0,
  x = 336,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1579",
}

tile{
  layer = 0,
  x = 376,
  y = 120,
  width = 16,
  height = 16,
  pattern = "1579",
}

tile{
  layer = 0,
  x = 368,
  y = 120,
  width = 8,
  height = 8,
  pattern = "1579",
}

tile{
  layer = 0,
  x = 344,
  y = 112,
  width = 32,
  height = 8,
  pattern = "1579",
}

tile{
  layer = 0,
