properties{
  x = 1536,
  y = 3072,
  width = 1024,
  height = 1024,
  min_layer = 0,
  max_layer = 2,
  world = "Dark World",
  tileset = "out/outside_darkworld_main",
  music = "dark_world",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 600,
  height = 1000,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 600,
  y = 792,
  width = 128,
  height = 80,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 600,
  y = 848,
  width = 24,
  height = 32,
  pattern = "14667_2",
}

tile{
  layer = 0,
  x = 600,
  y = 880,
  width = 136,
  height = 144,
  pattern = "129",
}

tile{
  layer = 0,
  x = 616,
  y = 960,
  width = 24,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 512,
  y = 0,
  width = 472,
  height = 648,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 728,
  y = 704,
  width = 296,
  height = 288,
  pattern = "129",
}

tile{
  layer = 0,
  x = 600,
  y = 848,
  width = 8,
  height = 40,
  pattern = "14667_2",
}

tile{
  layer = 0,
  x = 776,
  y = 696,
  width = 176,
  height = 128,
  pattern = "129",
}

tile{
  layer = 0,
  x = 816,
  y = 648,
  width = 104,
  height = 48,
  pattern = "129",
}

tile{
  layer = 0,
  x = 792,
  y = 672,
  width = 24,
  height = 24,
  pattern = "129",
}

tile{
  layer = 0,
  x = 760,
  y = 792,
  width = 16,
  height = 16,
  pattern = "129",
}

tile{
  layer = 0,
  x = 728,
  y = 808,
  width = 16,
  height = 8,
  pattern = "129",
}

tile{
  layer = 0,
  x = 472,
  y = 400,
  width = 16,
  height = 32,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 320,
  y = 216,
  width = 144,
  height = 152,
  pattern = "111",
}

tile{
  layer = 0,
  x = 328,
  y = 232,
  width = 96,
  height = 128,
  pattern = "112",
}

tile{
  layer = 0,
  x = 304,
  y = 216,
  width = 16,
  height = 144,
  pattern = "111",
}

tile{
  layer = 0,
  x = 312,
  y = 232,
  width = 16,
  height = 120,
  pattern = "112",
}

tile{
  layer = 0,
  x = 600,
  y = 952,
  width = 8,
  height = 32,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 584,
  y = 648,
  width = 184,
  height = 144,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 32,
  y = 136,
  width = 32,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 40,
  y = 128,
  width = 16,
  height = 32,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 56,
  y = 256,
  width = 16,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 40,
  y = 232,
  width = 48,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 24,
  y = 232,
  width = 80,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 32,
  y = 240,
  width = 64,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 72,
  y = 208,
  width = 56,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 152,
  y = 0,
  width = 16,
  height = 128,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 120,
  y = 128,
  width = 32,
  height = 56,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 88,
  y = 184,
  width = 56,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 80,
  y = 200,
  width = 56,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 96,
  y = 168,
  width = 24,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 112,
  y = 152,
  width = 8,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 128,
  y = 120,
  width = 32,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 144,
  y = 104,
  width = 8,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 136,
  y = 112,
  width = 8,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 104,
  y = 160,
  width = 8,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 608,
  y = 864,
  width = 8,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 616,
  y = 856,
  width = 16,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 632,
  y = 864,
  width = 16,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 664,
  y = 864,
  width = 48,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 696,
  y = 840,
  width = 48,
  height = 24,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 704,
  y = 824,
  width = 32,
  height = 16,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 712,
  y = 864,
  width = 24,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 672,
  y = 856,
  width = 24,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 648,
  y = 872,
  width = 16,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 680,
  y = 888,
  width = 16,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 728,
  y = 808,
  width = 16,
  height = 16,
  pattern = "907",
}

tile{
  layer = 0,
  x = 712,
  y = 872,
  width = 16,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 168,
  y = 560,
  width = 16,
  height = 56,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 184,
  y = 608,
  width = 32,
  height = 64,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 176,
  y = 592,
  width = 24,
  height = 40,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 176,
  y = 648,
  width = 24,
  height = 40,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 160,
  y = 664,
  width = 32,
  height = 32,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 168,
  y = 656,
  width = 8,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 200,
  y = 672,
  width = 8,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 152,
  y = 672,
  width = 8,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 184,
  y = 584,
  width = 8,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 200,
  y = 600,
  width = 8,
  height = 8,
  pattern = "13892",
}

tile{
  layer = 0,
  x = 768,
  y = 648,
  width = 16,
  height = 32,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 784,
  y = 648,
  width = 16,
  height = 16,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 376,
  y = 776,
  width = 16,
  height = 40,
  pattern = "8307",
  tileset = "out/outside_darkworld_buildings_ERROR",
}

tile{
  layer = 0,
  x = 368,
  y = 768,
  width = 8,
  height = 48,
  pattern = "8319",
  tileset = "out/outside_darkworld_buildings_ERROR",
}

tile{
  layer = 0,
  x = 376,
  y = 760,
  width = 16,
  height = 16,
  pattern = "8316",
  tileset = "out/outside_darkworld_buildings_ERROR",
}

tile{
  layer = 0,
  x = 376,
  y = 816,
  width = 16,
  height = 16,
  pattern = "8327",
  tileset = "out/outside_darkworld_buildings_ERROR",
}

tile{
  layer = 0,
  x = 368,
  y = 816,
  width = 8,
  height = 16,
  pattern = "8325",
  tileset = "out/outside_darkworld_buildings_ERROR",
}

tile{
  layer = 0,
  x = 392,
  y = 816,
  width = 8,
  height = 16,
  pattern = "8326",
  tileset = "out/outside_darkworld_buildings_ERROR",
}

tile{
  layer = 0,
  x = 392,
  y = 768,
  width = 8,
  height = 48,
  pattern = "8320",
  tileset = "out/outside_darkworld_buildings_ERROR",
}

tile{
  layer = 0,
  x = 464,
  y = 192,
  width = 104,
  height = 176,
  pattern = "111",
}

tile{
  layer = 0,
  x = 280,
  y = 240,
  width = 8,
  height = 96,
  pattern = "111",
}

tile{
  layer = 0,
  x = 288,
  y = 232,
  width = 8,
  height = 112,
  pattern = "111",
}

tile{
  layer = 0,
  x = 464,
  y = 184,
  width = 96,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 456,
  y = 192,
  width = 8,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 296,
  y = 224,
  width = 8,
  height = 128,
  pattern = "111",
}

tile{
  layer = 0,
  x = 320,
  y = 368,
  width = 240,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 312,
  y = 360,
  width = 8,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 384,
  y = 392,
  width = 32,
  height = 32,
  pattern = "111",
}

tile{
  layer = 0,
  x = 360,
  y = 416,
  width = 32,
  height = 32,
  pattern = "111",
}

tile{
  layer = 0,
  x = 368,
  y = 448,
  width = 32,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 368,
  y = 408,
  width = 56,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 376,
  y = 400,
  width = 56,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 416,
  y = 392,
  width = 16,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 392,
  y = 440,
  width = 8,
  height = 8,
  pattern = "111",
}

tile{
  layer = 0,
  x = 712,
  y = 280,
  width = 56,
  height = 16,
  pattern = "111",
